1.2279999999999756 [0.12, 0.56] 12 56
1.041999999999996 [0.12, 0.57] 12 57
0.8850000000000007 [0.12, 0.58] 12 58
1.3029999999999673 [0.12, 0.59] 12 59
1.8279999999999095 [0.12, 0.6] 12 60
0.9190000000000007 [0.12, 0.61] 12 61
0.5960000000000004 [0.12, 0.62] 12 62
0.8990000000000007 [0.12, 0.63] 12 63
0.9020000000000007 [0.12, 0.64] 12 64
1.2499999999999731 [0.12, 0.65] 12 65
0.7500000000000006 [0.12, 0.66] 12 66
1.0829999999999915 [0.12, 0.67] 12 67
1.4089999999999556 [0.12, 0.68] 12 68
0.7910000000000006 [0.12, 0.69] 12 69
0.6660000000000005 [0.12, 0.7] 12 70
0.6430000000000005 [0.12, 0.71] 12 71
0.7810000000000006 [0.12, 0.72] 12 72
0.9150000000000007 [0.12, 0.73] 12 73
0.8960000000000007 [0.12, 0.74] 12 74
0.6550000000000005 [0.12, 0.75] 12 75
0.6850000000000005 [0.12, 0.76] 12 76
0.5610000000000004 [0.12, 0.77] 12 77
0.6360000000000005 [0.12, 0.78] 12 78
0.8570000000000007 [0.12, 0.79] 12 79
0.6270000000000004 [0.12, 0.8] 12 80
0.6630000000000005 [0.12, 0.81] 12 81
20.00000000000146 [0.12, 0.82] 12 82
0.7810000000000006 [0.12, 0.83] 12 83
0.8580000000000007 [0.12, 0.84] 12 84
5.7130000000002426 [0.12, 0.85] 12 85
1.242999999999974 [0.12, 0.86] 12 86
2.476999999999838 [0.12, 0.87] 12 87
5.49600000000017 [0.12, 0.88] 12 88
4.285999999999766 [0.12, 0.89] 12 89
4.11899999999971 [0.12, 0.9] 12 90
4.935999999999983 [0.12, 0.91] 12 91
0.7890000000000006 [0.12, 0.92] 12 92
0.8080000000000006 [0.12, 0.93] 12 93
5.432000000000149 [0.12, 0.94] 12 94
4.398999999999804 [0.12, 0.95] 12 95
4.500999999999838 [0.12, 0.96] 12 96
4.959999999999991 [0.12, 0.97] 12 97
5.6200000000002115 [0.12, 0.98] 12 98
6.553000000000523 [0.12, 0.99] 12 99
0.2410000000000002 [0.13, 0.0] 13 0
0.18500000000000014 [0.13, 0.01] 13 1
0.33800000000000024 [0.13, 0.02] 13 2
0.19600000000000015 [0.13, 0.03] 13 3
0.46400000000000036 [0.13, 0.04] 13 4
0.33400000000000024 [0.13, 0.05] 13 5
0.35700000000000026 [0.13, 0.06] 13 6
0.6560000000000005 [0.13, 0.07] 13 7
0.21400000000000016 [0.13, 0.08] 13 8
0.6640000000000005 [0.13, 0.09] 13 9
0.3820000000000003 [0.13, 0.1] 13 10
0.34300000000000025 [0.13, 0.11] 13 11
0.44000000000000034 [0.13, 0.12] 13 12
0.2710000000000002 [0.13, 0.13] 13 13
0.2740000000000002 [0.13, 0.14] 13 14
0.46000000000000035 [0.13, 0.15] 13 15
0.6790000000000005 [0.13, 0.16] 13 16
0.5750000000000004 [0.13, 0.17] 13 17
0.8100000000000006 [0.13, 0.18] 13 18
0.9690000000000007 [0.13, 0.19] 13 19
0.36000000000000026 [0.13, 0.2] 13 20
0.6240000000000004 [0.13, 0.21] 13 21
0.5170000000000003 [0.13, 0.22] 13 22
0.3870000000000003 [0.13, 0.23] 13 23
0.36700000000000027 [0.13, 0.24] 13 24
0.4030000000000003 [0.13, 0.25] 13 25
0.5290000000000004 [0.13, 0.26] 13 26
0.6680000000000005 [0.13, 0.27] 13 27
0.4110000000000003 [0.13, 0.28] 13 28
1.0369999999999966 [0.13, 0.29] 13 29
0.4820000000000004 [0.13, 0.3] 13 30
0.5240000000000004 [0.13, 0.31] 13 31
4.44699999999982 [0.13, 0.32] 13 32
2.6569999999998184 [0.13, 0.33] 13 33
0.9520000000000007 [0.13, 0.34] 13 34
0.8090000000000006 [0.13, 0.35] 13 35
0.5700000000000004 [0.13, 0.36] 13 36
0.6240000000000004 [0.13, 0.37] 13 37
0.9970000000000008 [0.13, 0.38] 13 38
0.6070000000000004 [0.13, 0.39] 13 39
1.6359999999999306 [0.13, 0.4] 13 40
0.6380000000000005 [0.13, 0.41] 13 41
0.8370000000000006 [0.13, 0.42] 13 42
0.6690000000000005 [0.13, 0.43] 13 43
0.7210000000000005 [0.13, 0.44] 13 44
0.7080000000000005 [0.13, 0.45] 13 45
0.8270000000000006 [0.13, 0.46] 13 46
1.0559999999999945 [0.13, 0.47] 13 47
1.0979999999999899 [0.13, 0.48] 13 48
0.8960000000000007 [0.13, 0.49] 13 49
0.7760000000000006 [0.13, 0.5] 13 50
0.7760000000000006 [0.13, 0.51] 13 51
0.8220000000000006 [0.13, 0.52] 13 52
0.9180000000000007 [0.13, 0.53] 13 53
1.0259999999999978 [0.13, 0.54] 13 54
0.8110000000000006 [0.13, 0.55] 13 55
0.7810000000000006 [0.13, 0.56] 13 56
0.7860000000000006 [0.13, 0.57] 13 57
1.086999999999991 [0.13, 0.58] 13 58
0.8260000000000006 [0.13, 0.59] 13 59
1.0909999999999906 [0.13, 0.6] 13 60
0.7290000000000005 [0.13, 0.61] 13 61
0.8230000000000006 [0.13, 0.62] 13 62
0.7790000000000006 [0.13, 0.63] 13 63
0.7200000000000005 [0.13, 0.64] 13 64
1.177999999999981 [0.13, 0.65] 13 65
0.8960000000000007 [0.13, 0.66] 13 66
0.7090000000000005 [0.13, 0.67] 13 67
0.6350000000000005 [0.13, 0.68] 13 68
0.6550000000000005 [0.13, 0.69] 13 69
0.8060000000000006 [0.13, 0.7] 13 70
2.070999999999883 [0.13, 0.71] 13 71
2.4109999999998455 [0.13, 0.72] 13 72
0.7620000000000006 [0.13, 0.73] 13 73
0.5890000000000004 [0.13, 0.74] 13 74
0.5640000000000004 [0.13, 0.75] 13 75
0.6790000000000005 [0.13, 0.76] 13 76
0.9220000000000007 [0.13, 0.77] 13 77
1.023999999999998 [0.13, 0.78] 13 78
0.6370000000000005 [0.13, 0.79] 13 79
1.3799999999999588 [0.13, 0.8] 13 80
0.6530000000000005 [0.13, 0.81] 13 81
1.378999999999959 [0.13, 0.82] 13 82
0.9490000000000007 [0.13, 0.83] 13 83
0.8700000000000007 [0.13, 0.84] 13 84
1.0119999999999993 [0.13, 0.85] 13 85
0.6590000000000005 [0.13, 0.86] 13 86
1.5539999999999397 [0.13, 0.87] 13 87
4.816999999999943 [0.13, 0.88] 13 88
4.5389999999998505 [0.13, 0.89] 13 89
4.222999999999745 [0.13, 0.9] 13 90
4.730999999999915 [0.13, 0.91] 13 91
1.1719999999999817 [0.13, 0.92] 13 92
0.6920000000000005 [0.13, 0.93] 13 93
2.479999999999838 [0.13, 0.94] 13 94
4.797999999999937 [0.13, 0.95] 13 95
4.4819999999998315 [0.13, 0.96] 13 96
4.813999999999942 [0.13, 0.97] 13 97
5.432000000000149 [0.13, 0.98] 13 98
6.318000000000445 [0.13, 0.99] 13 99
0.18100000000000013 [0.14, 0.0] 14 0
0.3040000000000002 [0.14, 0.01] 14 1
0.22700000000000017 [0.14, 0.02] 14 2
0.5700000000000004 [0.14, 0.03] 14 3
0.36400000000000027 [0.14, 0.04] 14 4
0.25200000000000017 [0.14, 0.05] 14 5
0.2980000000000002 [0.14, 0.06] 14 6
0.5320000000000004 [0.14, 0.07] 14 7
0.22500000000000017 [0.14, 0.08] 14 8
0.6320000000000005 [0.14, 0.09] 14 9
0.3920000000000003 [0.14, 0.1] 14 10
0.3810000000000003 [0.14, 0.11] 14 11
0.5330000000000004 [0.14, 0.12] 14 12
0.7550000000000006 [0.14, 0.13] 14 13
0.3750000000000003 [0.14, 0.14] 14 14
0.24000000000000019 [0.14, 0.15] 14 15
0.47900000000000037 [0.14, 0.16] 14 16
0.3850000000000003 [0.14, 0.17] 14 17
0.2930000000000002 [0.14, 0.18] 14 18
0.34800000000000025 [0.14, 0.19] 14 19
0.3980000000000003 [0.14, 0.2] 14 20
0.3820000000000003 [0.14, 0.21] 14 21
0.3100000000000002 [0.14, 0.22] 14 22
0.6320000000000005 [0.14, 0.23] 14 23
0.7830000000000006 [0.14, 0.24] 14 24
0.36800000000000027 [0.14, 0.25] 14 25
0.3920000000000003 [0.14, 0.26] 14 26
0.8020000000000006 [0.14, 0.27] 14 27
0.3770000000000003 [0.14, 0.28] 14 28
1.0309999999999973 [0.14, 0.29] 14 29
0.5140000000000003 [0.14, 0.3] 14 30
0.4260000000000003 [0.14, 0.31] 14 31
0.43900000000000033 [0.14, 0.32] 14 32
0.45600000000000035 [0.14, 0.33] 14 33
0.46800000000000036 [0.14, 0.34] 14 34
0.5590000000000004 [0.14, 0.35] 14 35
1.133999999999986 [0.14, 0.36] 14 36
0.6310000000000004 [0.14, 0.37] 14 37
0.6490000000000005 [0.14, 0.38] 14 38
1.0219999999999982 [0.14, 0.39] 14 39
0.7830000000000006 [0.14, 0.4] 14 40
0.5700000000000004 [0.14, 0.41] 14 41
0.6710000000000005 [0.14, 0.42] 14 42
3.0719999999997727 [0.14, 0.43] 14 43
0.9130000000000007 [0.14, 0.44] 14 44
0.7870000000000006 [0.14, 0.45] 14 45
0.7760000000000006 [0.14, 0.46] 14 46
0.8190000000000006 [0.14, 0.47] 14 47
1.0169999999999988 [0.14, 0.48] 14 48
1.9079999999999007 [0.14, 0.49] 14 49
0.7800000000000006 [0.14, 0.5] 14 50
0.6790000000000005 [0.14, 0.51] 14 51
0.7980000000000006 [0.14, 0.52] 14 52
1.8749999999999043 [0.14, 0.53] 14 53
0.6860000000000005 [0.14, 0.54] 14 54
1.0489999999999953 [0.14, 0.55] 14 55
0.7450000000000006 [0.14, 0.56] 14 56
0.9690000000000007 [0.14, 0.57] 14 57
0.6890000000000005 [0.14, 0.58] 14 58
0.7890000000000006 [0.14, 0.59] 14 59
0.7120000000000005 [0.14, 0.6] 14 60
0.7820000000000006 [0.14, 0.61] 14 61
2.9579999999997852 [0.14, 0.62] 14 62
0.7800000000000006 [0.14, 0.63] 14 63
0.6480000000000005 [0.14, 0.64] 14 64
0.6500000000000005 [0.14, 0.65] 14 65
1.314999999999966 [0.14, 0.66] 14 66
0.8120000000000006 [0.14, 0.67] 14 67
0.8310000000000006 [0.14, 0.68] 14 68
4.269999999999761 [0.14, 0.69] 14 69
0.6330000000000005 [0.14, 0.7] 14 70
1.2819999999999696 [0.14, 0.71] 14 71
0.8930000000000007 [0.14, 0.72] 14 72
0.5560000000000004 [0.14, 0.73] 14 73
0.6020000000000004 [0.14, 0.74] 14 74
0.7990000000000006 [0.14, 0.75] 14 75
0.8060000000000006 [0.14, 0.76] 14 76
0.5560000000000004 [0.14, 0.77] 14 77
0.8870000000000007 [0.14, 0.78] 14 78
0.5940000000000004 [0.14, 0.79] 14 79
0.9500000000000007 [0.14, 0.8] 14 80
0.6640000000000005 [0.14, 0.81] 14 81
1.069999999999993 [0.14, 0.82] 14 82
0.8440000000000006 [0.14, 0.83] 14 83
1.7079999999999227 [0.14, 0.84] 14 84
0.8980000000000007 [0.14, 0.85] 14 85
5.052000000000022 [0.14, 0.86] 14 86
3.5259999999997227 [0.14, 0.87] 14 87
5.199000000000071 [0.14, 0.88] 14 88
4.795999999999936 [0.14, 0.89] 14 89
4.381999999999798 [0.14, 0.9] 14 90
4.440999999999818 [0.14, 0.91] 14 91
3.133999999999766 [0.14, 0.92] 14 92
0.7280000000000005 [0.14, 0.93] 14 93
0.9860000000000008 [0.14, 0.94] 14 94
6.148000000000388 [0.14, 0.95] 14 95
4.582999999999865 [0.14, 0.96] 14 96
4.730999999999915 [0.14, 0.97] 14 97
5.25500000000009 [0.14, 0.98] 14 98
5.991000000000335 [0.14, 0.99] 14 99
0.2730000000000002 [0.15, 0.0] 15 0
0.17700000000000013 [0.15, 0.01] 15 1
0.2640000000000002 [0.15, 0.02] 15 2
0.20800000000000016 [0.15, 0.03] 15 3
0.46100000000000035 [0.15, 0.04] 15 4
0.35500000000000026 [0.15, 0.05] 15 5
0.4240000000000003 [0.15, 0.06] 15 6
0.2820000000000002 [0.15, 0.07] 15 7
0.21800000000000017 [0.15, 0.08] 15 8
0.5380000000000004 [0.15, 0.09] 15 9
0.9200000000000007 [0.15, 0.1] 15 10
1.104999999999989 [0.15, 0.11] 15 11
0.6390000000000005 [0.15, 0.12] 15 12
0.2680000000000002 [0.15, 0.13] 15 13
0.44200000000000034 [0.15, 0.14] 15 14
0.47400000000000037 [0.15, 0.15] 15 15
0.3700000000000003 [0.15, 0.16] 15 16
0.4030000000000003 [0.15, 0.17] 15 17
0.6250000000000004 [0.15, 0.18] 15 18
0.3720000000000003 [0.15, 0.19] 15 19
0.44700000000000034 [0.15, 0.2] 15 20
0.2680000000000002 [0.15, 0.21] 15 21
0.7530000000000006 [0.15, 0.22] 15 22
0.45300000000000035 [0.15, 0.23] 15 23
0.47900000000000037 [0.15, 0.24] 15 24
0.34500000000000025 [0.15, 0.25] 15 25
0.4040000000000003 [0.15, 0.26] 15 26
0.3740000000000003 [0.15, 0.27] 15 27
0.4060000000000003 [0.15, 0.28] 15 28
0.5180000000000003 [0.15, 0.29] 15 29
0.5090000000000003 [0.15, 0.3] 15 30
0.7180000000000005 [0.15, 0.31] 15 31
0.6820000000000005 [0.15, 0.32] 15 32
0.8800000000000007 [0.15, 0.33] 15 33
2.1209999999998774 [0.15, 0.34] 15 34
0.45900000000000035 [0.15, 0.35] 15 35
0.5640000000000004 [0.15, 0.36] 15 36
2.2929999999998585 [0.15, 0.37] 15 37
0.5470000000000004 [0.15, 0.38] 15 38
0.8560000000000006 [0.15, 0.39] 15 39
0.8850000000000007 [0.15, 0.4] 15 40
0.5780000000000004 [0.15, 0.41] 15 41
0.5300000000000004 [0.15, 0.42] 15 42
0.6110000000000004 [0.15, 0.43] 15 43
0.7810000000000006 [0.15, 0.44] 15 44
0.7860000000000006 [0.15, 0.45] 15 45
0.6410000000000005 [0.15, 0.46] 15 46
0.5840000000000004 [0.15, 0.47] 15 47
0.5960000000000004 [0.15, 0.48] 15 48
0.8800000000000007 [0.15, 0.49] 15 49
1.0259999999999978 [0.15, 0.5] 15 50
0.6110000000000004 [0.15, 0.51] 15 51
0.8880000000000007 [0.15, 0.52] 15 52
0.7870000000000006 [0.15, 0.53] 15 53
0.7610000000000006 [0.15, 0.54] 15 54
0.8050000000000006 [0.15, 0.55] 15 55
0.8640000000000007 [0.15, 0.56] 15 56
0.6230000000000004 [0.15, 0.57] 15 57
0.9910000000000008 [0.15, 0.58] 15 58
0.7810000000000006 [0.15, 0.59] 15 59
0.6200000000000004 [0.15, 0.6] 15 60
0.7630000000000006 [0.15, 0.61] 15 61
1.286999999999969 [0.15, 0.62] 15 62
1.0079999999999998 [0.15, 0.63] 15 63
0.7960000000000006 [0.15, 0.64] 15 64
0.7240000000000005 [0.15, 0.65] 15 65
0.6920000000000005 [0.15, 0.66] 15 66
0.6900000000000005 [0.15, 0.67] 15 67
0.7180000000000005 [0.15, 0.68] 15 68
0.7880000000000006 [0.15, 0.69] 15 69
0.9700000000000008 [0.15, 0.7] 15 70
0.7540000000000006 [0.15, 0.71] 15 71
0.5840000000000004 [0.15, 0.72] 15 72
0.5890000000000004 [0.15, 0.73] 15 73
0.8440000000000006 [0.15, 0.74] 15 74
0.8880000000000007 [0.15, 0.75] 15 75
0.6360000000000005 [0.15, 0.76] 15 76
0.5650000000000004 [0.15, 0.77] 15 77
0.6390000000000005 [0.15, 0.78] 15 78
0.8120000000000006 [0.15, 0.79] 15 79
0.8660000000000007 [0.15, 0.8] 15 80
0.6940000000000005 [0.15, 0.81] 15 81
0.7280000000000005 [0.15, 0.82] 15 82
0.9390000000000007 [0.15, 0.83] 15 83
1.024999999999998 [0.15, 0.84] 15 84
1.0649999999999935 [0.15, 0.85] 15 85
2.1309999999998763 [0.15, 0.86] 15 86
4.111999999999708 [0.15, 0.87] 15 87
6.682000000000566 [0.15, 0.88] 15 88
5.1260000000000465 [0.15, 0.89] 15 89
4.5959999999998695 [0.15, 0.9] 15 90
4.428999999999814 [0.15, 0.91] 15 91
6.248000000000421 [0.15, 0.92] 15 92
0.9090000000000007 [0.15, 0.93] 15 93
0.7490000000000006 [0.15, 0.94] 15 94
4.060999999999691 [0.15, 0.95] 15 95
4.860999999999958 [0.15, 0.96] 15 96
4.703999999999906 [0.15, 0.97] 15 97
5.1140000000000425 [0.15, 0.98] 15 98
5.759000000000258 [0.15, 0.99] 15 99
0.23600000000000018 [0.16, 0.0] 16 0
0.32600000000000023 [0.16, 0.01] 16 1
0.8030000000000006 [0.16, 0.02] 16 2
0.18000000000000013 [0.16, 0.03] 16 3
0.2440000000000002 [0.16, 0.04] 16 4
0.21000000000000016 [0.16, 0.05] 16 5
0.34300000000000025 [0.16, 0.06] 16 6
0.18100000000000013 [0.16, 0.07] 16 7
0.6490000000000005 [0.16, 0.08] 16 8
0.2870000000000002 [0.16, 0.09] 16 9
0.19700000000000015 [0.16, 0.1] 16 10
0.22400000000000017 [0.16, 0.11] 16 11
0.3960000000000003 [0.16, 0.12] 16 12
0.32400000000000023 [0.16, 0.13] 16 13
0.3910000000000003 [0.16, 0.14] 16 14
0.22400000000000017 [0.16, 0.15] 16 15
0.21100000000000016 [0.16, 0.16] 16 16
0.23600000000000018 [0.16, 0.17] 16 17
0.4030000000000003 [0.16, 0.18] 16 18
3.3939999999997372 [0.16, 0.19] 16 19
0.3710000000000003 [0.16, 0.2] 16 20
0.25600000000000017 [0.16, 0.21] 16 21
0.7050000000000005 [0.16, 0.22] 16 22
0.4930000000000004 [0.16, 0.23] 16 23
0.34400000000000025 [0.16, 0.24] 16 24
0.32100000000000023 [0.16, 0.25] 16 25
0.6520000000000005 [0.16, 0.26] 16 26
0.3110000000000002 [0.16, 0.27] 16 27
1.2209999999999763 [0.16, 0.28] 16 28
0.47800000000000037 [0.16, 0.29] 16 29
0.3810000000000003 [0.16, 0.3] 16 30
0.36700000000000027 [0.16, 0.31] 16 31
0.3940000000000003 [0.16, 0.32] 16 32
0.4860000000000004 [0.16, 0.33] 16 33
0.7840000000000006 [0.16, 0.34] 16 34
0.6070000000000004 [0.16, 0.35] 16 35
0.5080000000000003 [0.16, 0.36] 16 36
0.5100000000000003 [0.16, 0.37] 16 37
0.5960000000000004 [0.16, 0.38] 16 38
0.45300000000000035 [0.16, 0.39] 16 39
1.686999999999925 [0.16, 0.4] 16 40
1.5019999999999454 [0.16, 0.41] 16 41
0.7830000000000006 [0.16, 0.42] 16 42
0.7220000000000005 [0.16, 0.43] 16 43
0.7640000000000006 [0.16, 0.44] 16 44
1.0099999999999996 [0.16, 0.45] 16 45
0.7240000000000005 [0.16, 0.46] 16 46
0.6640000000000005 [0.16, 0.47] 16 47
0.5600000000000004 [0.16, 0.48] 16 48
0.8280000000000006 [0.16, 0.49] 16 49
1.0179999999999987 [0.16, 0.5] 16 50
0.6280000000000004 [0.16, 0.51] 16 51
1.587999999999936 [0.16, 0.52] 16 52
0.6300000000000004 [0.16, 0.53] 16 53
0.7790000000000006 [0.16, 0.54] 16 54
0.7770000000000006 [0.16, 0.55] 16 55
0.5770000000000004 [0.16, 0.56] 16 56
0.9640000000000007 [0.16, 0.57] 16 57
0.9290000000000007 [0.16, 0.58] 16 58
0.6690000000000005 [0.16, 0.59] 16 59
0.5810000000000004 [0.16, 0.6] 16 60
0.5850000000000004 [0.16, 0.61] 16 61
0.7130000000000005 [0.16, 0.62] 16 62
1.7519999999999178 [0.16, 0.63] 16 63
0.9490000000000007 [0.16, 0.64] 16 64
1.5449999999999406 [0.16, 0.65] 16 65
0.6810000000000005 [0.16, 0.66] 16 66
0.5520000000000004 [0.16, 0.67] 16 67
0.5520000000000004 [0.16, 0.68] 16 68
0.6600000000000005 [0.16, 0.69] 16 69
0.8790000000000007 [0.16, 0.7] 16 70
0.6440000000000005 [0.16, 0.71] 16 71
0.5310000000000004 [0.16, 0.72] 16 72
0.7910000000000006 [0.16, 0.73] 16 73
0.7810000000000006 [0.16, 0.74] 16 74
0.6720000000000005 [0.16, 0.75] 16 75
0.5930000000000004 [0.16, 0.76] 16 76
0.7420000000000005 [0.16, 0.77] 16 77
0.5830000000000004 [0.16, 0.78] 16 78
2.742999999999809 [0.16, 0.79] 16 79
0.8440000000000006 [0.16, 0.8] 16 80
0.7480000000000006 [0.16, 0.81] 16 81
0.7540000000000006 [0.16, 0.82] 16 82
0.8280000000000006 [0.16, 0.83] 16 83
0.9960000000000008 [0.16, 0.84] 16 84
3.3389999999997433 [0.16, 0.85] 16 85
1.941999999999897 [0.16, 0.86] 16 86
2.1179999999998778 [0.16, 0.87] 16 87
7.346000000000788 [0.16, 0.88] 16 88
5.493000000000169 [0.16, 0.89] 16 89
4.820999999999945 [0.16, 0.9] 16 90
4.5149999999998425 [0.16, 0.91] 16 91
5.040000000000018 [0.16, 0.92] 16 92
1.495999999999946 [0.16, 0.93] 16 93
0.7720000000000006 [0.16, 0.94] 16 94
0.8760000000000007 [0.16, 0.95] 16 95
5.5990000000002045 [0.16, 0.96] 16 96
4.740999999999918 [0.16, 0.97] 16 97
4.992000000000002 [0.16, 0.98] 16 98
5.561000000000192 [0.16, 0.99] 16 99
0.21800000000000017 [0.17, 0.0] 17 0
0.45100000000000035 [0.17, 0.01] 17 1
0.18900000000000014 [0.17, 0.02] 17 2
1.3199999999999654 [0.17, 0.03] 17 3
0.35600000000000026 [0.17, 0.04] 17 4
0.2880000000000002 [0.17, 0.05] 17 5
0.3830000000000003 [0.17, 0.06] 17 6
0.7570000000000006 [0.17, 0.07] 17 7
0.25600000000000017 [0.17, 0.08] 17 8
0.23200000000000018 [0.17, 0.09] 17 9
0.3010000000000002 [0.17, 0.1] 17 10
0.2950000000000002 [0.17, 0.11] 17 11
0.21300000000000016 [0.17, 0.12] 17 12
0.6910000000000005 [0.17, 0.13] 17 13
0.2610000000000002 [0.17, 0.14] 17 14
0.19700000000000015 [0.17, 0.15] 17 15
0.21800000000000017 [0.17, 0.16] 17 16
0.21500000000000016 [0.17, 0.17] 17 17
0.4140000000000003 [0.17, 0.18] 17 18
0.6720000000000005 [0.17, 0.19] 17 19
0.46700000000000036 [0.17, 0.2] 17 20
0.2820000000000002 [0.17, 0.21] 17 21
0.2450000000000002 [0.17, 0.22] 17 22
0.2630000000000002 [0.17, 0.23] 17 23
0.36700000000000027 [0.17, 0.24] 17 24
0.7360000000000005 [0.17, 0.25] 17 25
0.2830000000000002 [0.17, 0.26] 17 26
0.7020000000000005 [0.17, 0.27] 17 27
0.36700000000000027 [0.17, 0.28] 17 28
0.3110000000000002 [0.17, 0.29] 17 29
0.3980000000000003 [0.17, 0.3] 17 30
0.4000000000000003 [0.17, 0.31] 17 31
0.34200000000000025 [0.17, 0.32] 17 32
0.4280000000000003 [0.17, 0.33] 17 33
0.7640000000000006 [0.17, 0.34] 17 34
0.4140000000000003 [0.17, 0.35] 17 35
0.6060000000000004 [0.17, 0.36] 17 36
0.4010000000000003 [0.17, 0.37] 17 37
0.7200000000000005 [0.17, 0.38] 17 38
0.6120000000000004 [0.17, 0.39] 17 39
0.4910000000000004 [0.17, 0.4] 17 40
0.45100000000000035 [0.17, 0.41] 17 41
0.45300000000000035 [0.17, 0.42] 17 42
0.47000000000000036 [0.17, 0.43] 17 43
0.5210000000000004 [0.17, 0.44] 17 44
0.6400000000000005 [0.17, 0.45] 17 45
1.5489999999999402 [0.17, 0.46] 17 46
0.6230000000000004 [0.17, 0.47] 17 47
0.5600000000000004 [0.17, 0.48] 17 48
0.7200000000000005 [0.17, 0.49] 17 49
0.5180000000000003 [0.17, 0.5] 17 50
1.259999999999972 [0.17, 0.51] 17 51
0.5420000000000004 [0.17, 0.52] 17 52
2.340999999999853 [0.17, 0.53] 17 53
0.7100000000000005 [0.17, 0.54] 17 54
0.5390000000000004 [0.17, 0.55] 17 55
1.0229999999999981 [0.17, 0.56] 17 56
1.8729999999999045 [0.17, 0.57] 17 57
0.7750000000000006 [0.17, 0.58] 17 58
0.6570000000000005 [0.17, 0.59] 17 59
0.6010000000000004 [0.17, 0.6] 17 60
0.5750000000000004 [0.17, 0.61] 17 61
0.5710000000000004 [0.17, 0.62] 17 62
0.5880000000000004 [0.17, 0.63] 17 63
0.6330000000000005 [0.17, 0.64] 17 64
0.7210000000000005 [0.17, 0.65] 17 65
0.9230000000000007 [0.17, 0.66] 17 66
0.6310000000000004 [0.17, 0.67] 17 67
0.5280000000000004 [0.17, 0.68] 17 68
0.6080000000000004 [0.17, 0.69] 17 69
0.9490000000000007 [0.17, 0.7] 17 70
0.5650000000000004 [0.17, 0.71] 17 71
0.6760000000000005 [0.17, 0.72] 17 72
0.5360000000000004 [0.17, 0.73] 17 73
0.6440000000000005 [0.17, 0.74] 17 74
1.241999999999974 [0.17, 0.75] 17 75
0.7860000000000006 [0.17, 0.76] 17 76
0.5620000000000004 [0.17, 0.77] 17 77
1.0099999999999996 [0.17, 0.78] 17 78
1.0829999999999915 [0.17, 0.79] 17 79
0.8670000000000007 [0.17, 0.8] 17 80
0.8400000000000006 [0.17, 0.81] 17 81
0.9020000000000007 [0.17, 0.82] 17 82
1.160999999999983 [0.17, 0.83] 17 83
1.4219999999999542 [0.17, 0.84] 17 84
1.2029999999999783 [0.17, 0.85] 17 85
0.9760000000000008 [0.17, 0.86] 17 86
5.767000000000261 [0.17, 0.87] 17 87
6.910000000000642 [0.17, 0.88] 17 88
5.897000000000304 [0.17, 0.89] 17 89
5.115000000000043 [0.17, 0.9] 17 90
4.644999999999886 [0.17, 0.91] 17 91
4.757999999999924 [0.17, 0.92] 17 92
6.052000000000356 [0.17, 0.93] 17 93
0.9300000000000007 [0.17, 0.94] 17 94
0.9840000000000008 [0.17, 0.95] 17 95
15.525999999996834 [0.17, 0.96] 17 96
4.86799999999996 [0.17, 0.97] 17 97
4.911999999999975 [0.17, 0.98] 17 98
5.396000000000137 [0.17, 0.99] 17 99
0.3970000000000003 [0.18, 0.0] 18 0
0.6590000000000005 [0.18, 0.01] 18 1
0.2850000000000002 [0.18, 0.02] 18 2
0.3710000000000003 [0.18, 0.03] 18 3
0.16900000000000012 [0.18, 0.04] 18 4
0.1500000000000001 [0.18, 0.05] 18 5
0.20700000000000016 [0.18, 0.06] 18 6
0.5030000000000003 [0.18, 0.07] 18 7
0.1560000000000001 [0.18, 0.08] 18 8
0.19900000000000015 [0.18, 0.09] 18 9
0.3740000000000003 [0.18, 0.1] 18 10
1.0739999999999925 [0.18, 0.11] 18 11
0.18400000000000014 [0.18, 0.12] 18 12
0.6750000000000005 [0.18, 0.13] 18 13
0.2790000000000002 [0.18, 0.14] 18 14
0.19000000000000014 [0.18, 0.15] 18 15
0.19800000000000015 [0.18, 0.16] 18 16
0.3080000000000002 [0.18, 0.17] 18 17
0.7830000000000006 [0.18, 0.18] 18 18
0.22000000000000017 [0.18, 0.19] 18 19
1.360999999999961 [0.18, 0.2] 18 20
0.6410000000000005 [0.18, 0.21] 18 21
0.5560000000000004 [0.18, 0.22] 18 22
0.7780000000000006 [0.18, 0.23] 18 23
0.9930000000000008 [0.18, 0.24] 18 24
0.3020000000000002 [0.18, 0.25] 18 25
0.35500000000000026 [0.18, 0.26] 18 26
0.3850000000000003 [0.18, 0.27] 18 27
0.2800000000000002 [0.18, 0.28] 18 28
0.46000000000000035 [0.18, 0.29] 18 29
0.7530000000000006 [0.18, 0.3] 18 30
0.3970000000000003 [0.18, 0.31] 18 31
0.32300000000000023 [0.18, 0.32] 18 32
0.4890000000000004 [0.18, 0.33] 18 33
0.4190000000000003 [0.18, 0.34] 18 34
0.3970000000000003 [0.18, 0.35] 18 35
1.223999999999976 [0.18, 0.36] 18 36
0.5690000000000004 [0.18, 0.37] 18 37
0.4010000000000003 [0.18, 0.38] 18 38
0.4220000000000003 [0.18, 0.39] 18 39
0.7320000000000005 [0.18, 0.4] 18 40
0.5230000000000004 [0.18, 0.41] 18 41
