1.2199999999999764 [-0.28, 0.45] 22 45
0.7340000000000005 [-0.28, 0.46] 22 46
0.7580000000000006 [-0.28, 0.47] 22 47
0.8330000000000006 [-0.28, 0.48] 22 48
0.9970000000000008 [-0.28, 0.49] 22 49
0.7490000000000006 [-0.28, 0.5] 22 50
0.6570000000000005 [-0.28, 0.51] 22 51
0.6440000000000005 [-0.28, 0.52] 22 52
1.006 [-0.28, 0.53] 22 53
0.6910000000000005 [-0.28, 0.54] 22 54
0.7650000000000006 [-0.28, 0.55] 22 55
0.7890000000000006 [-0.28, 0.56] 22 56
0.8560000000000006 [-0.28, 0.57] 22 57
0.6780000000000005 [-0.28, 0.58] 22 58
0.8930000000000007 [-0.28, 0.59] 22 59
0.9190000000000007 [-0.28, 0.6] 22 60
0.7490000000000006 [-0.28, 0.61] 22 61
0.7240000000000005 [-0.28, 0.62] 22 62
0.7850000000000006 [-0.28, 0.63] 22 63
0.9490000000000007 [-0.28, 0.64] 22 64
1.1179999999999877 [-0.28, 0.65] 22 65
0.9820000000000008 [-0.28, 0.66] 22 66
0.8430000000000006 [-0.28, 0.67] 22 67
0.8000000000000006 [-0.28, 0.68] 22 68
0.8400000000000006 [-0.28, 0.69] 22 69
1.0359999999999967 [-0.28, 0.7] 22 70
1.3849999999999583 [-0.28, 0.71] 22 71
0.8940000000000007 [-0.28, 0.72] 22 72
0.9410000000000007 [-0.28, 0.73] 22 73
3.957999999999675 [-0.28, 0.74] 22 74
0.8950000000000007 [-0.28, 0.75] 22 75
3.958999999999675 [-0.28, 0.76] 22 76
0.9330000000000007 [-0.28, 0.77] 22 77
1.105999999999989 [-0.28, 0.78] 22 78
0.9580000000000007 [-0.28, 0.79] 22 79
1.8379999999999084 [-0.28, 0.8] 22 80
1.1919999999999795 [-0.28, 0.81] 22 81
1.006 [-0.28, 0.82] 22 82
1.7109999999999224 [-0.28, 0.83] 22 83
3.5809999999997166 [-0.28, 0.84] 22 84
1.132999999999986 [-0.28, 0.85] 22 85
1.0619999999999938 [-0.28, 0.86] 22 86
1.1909999999999796 [-0.28, 0.87] 22 87
4.158999999999724 [-0.28, 0.88] 22 88
1.6949999999999241 [-0.28, 0.89] 22 89
1.469999999999949 [-0.28, 0.9] 22 90
2.0119999999998894 [-0.28, 0.91] 22 91
3.1739999999997615 [-0.28, 0.92] 22 92
3.4619999999997297 [-0.28, 0.93] 22 93
1.3499999999999621 [-0.28, 0.94] 22 94
1.7929999999999133 [-0.28, 0.95] 22 95
1.840999999999908 [-0.28, 0.96] 22 96
1.2709999999999708 [-0.28, 0.97] 22 97
1.214999999999977 [-0.28, 0.98] 22 98
1.3759999999999593 [-0.28, 0.99] 22 99
0.4970000000000004 [-0.27, 0.0] 23 0
0.5650000000000004 [-0.27, 0.01] 23 1
0.5510000000000004 [-0.27, 0.02] 23 2
0.6310000000000004 [-0.27, 0.03] 23 3
0.4010000000000003 [-0.27, 0.04] 23 4
0.7920000000000006 [-0.27, 0.05] 23 5
0.3850000000000003 [-0.27, 0.06] 23 6
0.6220000000000004 [-0.27, 0.07] 23 7
0.6150000000000004 [-0.27, 0.08] 23 8
0.47600000000000037 [-0.27, 0.09] 23 9
0.4240000000000003 [-0.27, 0.1] 23 10
0.4280000000000003 [-0.27, 0.11] 23 11
0.4870000000000004 [-0.27, 0.12] 23 12
0.6220000000000004 [-0.27, 0.13] 23 13
0.4250000000000003 [-0.27, 0.14] 23 14
0.4120000000000003 [-0.27, 0.15] 23 15
0.7520000000000006 [-0.27, 0.16] 23 16
0.43200000000000033 [-0.27, 0.17] 23 17
0.6840000000000005 [-0.27, 0.18] 23 18
0.7850000000000006 [-0.27, 0.19] 23 19
0.5760000000000004 [-0.27, 0.2] 23 20
0.5260000000000004 [-0.27, 0.21] 23 21
0.5350000000000004 [-0.27, 0.22] 23 22
0.6050000000000004 [-0.27, 0.23] 23 23
0.8000000000000006 [-0.27, 0.24] 23 24
0.5300000000000004 [-0.27, 0.25] 23 25
0.4920000000000004 [-0.27, 0.26] 23 26
0.6380000000000005 [-0.27, 0.27] 23 27
0.48100000000000037 [-0.27, 0.28] 23 28
1.313999999999966 [-0.27, 0.29] 23 29
0.5090000000000003 [-0.27, 0.3] 23 30
0.5240000000000004 [-0.27, 0.31] 23 31
0.46900000000000036 [-0.27, 0.32] 23 32
0.47100000000000036 [-0.27, 0.33] 23 33
0.47800000000000037 [-0.27, 0.34] 23 34
0.4900000000000004 [-0.27, 0.35] 23 35
0.5580000000000004 [-0.27, 0.36] 23 36
0.7630000000000006 [-0.27, 0.37] 23 37
0.7200000000000005 [-0.27, 0.38] 23 38
0.5420000000000004 [-0.27, 0.39] 23 39
1.3769999999999591 [-0.27, 0.4] 23 40
0.5480000000000004 [-0.27, 0.41] 23 41
0.8300000000000006 [-0.27, 0.42] 23 42
0.6930000000000005 [-0.27, 0.43] 23 43
0.5690000000000004 [-0.27, 0.44] 23 44
0.6140000000000004 [-0.27, 0.45] 23 45
0.7530000000000006 [-0.27, 0.46] 23 46
0.7830000000000006 [-0.27, 0.47] 23 47
0.8150000000000006 [-0.27, 0.48] 23 48
2.1479999999998745 [-0.27, 0.49] 23 49
0.7190000000000005 [-0.27, 0.5] 23 50
0.6260000000000004 [-0.27, 0.51] 23 51
0.7170000000000005 [-0.27, 0.52] 23 52
3.8899999999996826 [-0.27, 0.53] 23 53
0.6790000000000005 [-0.27, 0.54] 23 54
0.8010000000000006 [-0.27, 0.55] 23 55
0.8890000000000007 [-0.27, 0.56] 23 56
0.8270000000000006 [-0.27, 0.57] 23 57
0.7270000000000005 [-0.27, 0.58] 23 58
1.132999999999986 [-0.27, 0.59] 23 59
0.7980000000000006 [-0.27, 0.6] 23 60
0.7440000000000005 [-0.27, 0.61] 23 61
1.269999999999971 [-0.27, 0.62] 23 62
1.4619999999999498 [-0.27, 0.63] 23 63
2.3179999999998557 [-0.27, 0.64] 23 64
1.242999999999974 [-0.27, 0.65] 23 65
1.213999999999977 [-0.27, 0.66] 23 66
1.5199999999999434 [-0.27, 0.67] 23 67
0.9590000000000007 [-0.27, 0.68] 23 68
1.3919999999999575 [-0.27, 0.69] 23 69
1.0229999999999981 [-0.27, 0.7] 23 70
0.8830000000000007 [-0.27, 0.71] 23 71
1.0439999999999958 [-0.27, 0.72] 23 72
3.5379999999997214 [-0.27, 0.73] 23 73
0.9640000000000007 [-0.27, 0.74] 23 74
1.1199999999999875 [-0.27, 0.75] 23 75
1.18699999999998 [-0.27, 0.76] 23 76
1.0229999999999981 [-0.27, 0.77] 23 77
3.696999999999704 [-0.27, 0.78] 23 78
1.0739999999999925 [-0.27, 0.79] 23 79
3.195999999999759 [-0.27, 0.8] 23 80
1.4459999999999515 [-0.27, 0.81] 23 81
1.0859999999999912 [-0.27, 0.82] 23 82
9.981999999999907 [-0.27, 0.83] 23 83
1.6079999999999337 [-0.27, 0.84] 23 84
1.1399999999999852 [-0.27, 0.85] 23 85
1.340999999999963 [-0.27, 0.86] 23 86
4.119999999999711 [-0.27, 0.87] 23 87
1.2979999999999678 [-0.27, 0.88] 23 88
1.7819999999999145 [-0.27, 0.89] 23 89
1.3739999999999595 [-0.27, 0.9] 23 90
1.287999999999969 [-0.27, 0.91] 23 91
1.2719999999999707 [-0.27, 0.92] 23 92
1.2799999999999698 [-0.27, 0.93] 23 93
1.295999999999968 [-0.27, 0.94] 23 94
1.322999999999965 [-0.27, 0.95] 23 95
1.3839999999999584 [-0.27, 0.96] 23 96
1.55099999999994 [-0.27, 0.97] 23 97
2.5119999999998344 [-0.27, 0.98] 23 98
1.2279999999999756 [-0.27, 0.99] 23 99
0.6300000000000004 [-0.26, 0.0] 24 0
0.8570000000000007 [-0.26, 0.01] 24 1
0.47400000000000037 [-0.26, 0.02] 24 2
0.36800000000000027 [-0.26, 0.03] 24 3
0.5260000000000004 [-0.26, 0.04] 24 4
0.5250000000000004 [-0.26, 0.05] 24 5
0.4970000000000004 [-0.26, 0.06] 24 6
0.4040000000000003 [-0.26, 0.07] 24 7
0.7120000000000005 [-0.26, 0.08] 24 8
0.5630000000000004 [-0.26, 0.09] 24 9
0.5290000000000004 [-0.26, 0.1] 24 10
0.5280000000000004 [-0.26, 0.11] 24 11
0.5970000000000004 [-0.26, 0.12] 24 12
0.5710000000000004 [-0.26, 0.13] 24 13
0.46200000000000035 [-0.26, 0.14] 24 14
0.47900000000000037 [-0.26, 0.15] 24 15
1.6839999999999253 [-0.26, 0.16] 24 16
0.4870000000000004 [-0.26, 0.17] 24 17
0.46800000000000036 [-0.26, 0.18] 24 18
0.9080000000000007 [-0.26, 0.19] 24 19
0.6160000000000004 [-0.26, 0.2] 24 20
0.5500000000000004 [-0.26, 0.21] 24 21
0.5480000000000004 [-0.26, 0.22] 24 22
0.6050000000000004 [-0.26, 0.23] 24 23
0.7110000000000005 [-0.26, 0.24] 24 24
0.7790000000000006 [-0.26, 0.25] 24 25
0.47100000000000036 [-0.26, 0.26] 24 26
0.7450000000000006 [-0.26, 0.27] 24 27
0.45500000000000035 [-0.26, 0.28] 24 28
0.7330000000000005 [-0.26, 0.29] 24 29
0.5760000000000004 [-0.26, 0.3] 24 30
0.47200000000000036 [-0.26, 0.31] 24 31
0.5620000000000004 [-0.26, 0.32] 24 32
1.0299999999999974 [-0.26, 0.33] 24 33
0.5730000000000004 [-0.26, 0.34] 24 34
0.9430000000000007 [-0.26, 0.35] 24 35
0.5270000000000004 [-0.26, 0.36] 24 36
0.5400000000000004 [-0.26, 0.37] 24 37
0.7080000000000005 [-0.26, 0.38] 24 38
0.8530000000000006 [-0.26, 0.39] 24 39
0.5850000000000004 [-0.26, 0.4] 24 40
1.3739999999999595 [-0.26, 0.41] 24 41
0.6280000000000004 [-0.26, 0.42] 24 42
0.6320000000000005 [-0.26, 0.43] 24 43
1.4729999999999486 [-0.26, 0.44] 24 44
0.7140000000000005 [-0.26, 0.45] 24 45
0.6330000000000005 [-0.26, 0.46] 24 46
0.6120000000000004 [-0.26, 0.47] 24 47
0.6180000000000004 [-0.26, 0.48] 24 48
0.6310000000000004 [-0.26, 0.49] 24 49
0.6630000000000005 [-0.26, 0.5] 24 50
0.7430000000000005 [-0.26, 0.51] 24 51
1.0949999999999902 [-0.26, 0.52] 24 52
1.904999999999901 [-0.26, 0.53] 24 53
0.6920000000000005 [-0.26, 0.54] 24 54
1.0719999999999927 [-0.26, 0.55] 24 55
0.7410000000000005 [-0.26, 0.56] 24 56
0.9430000000000007 [-0.26, 0.57] 24 57
0.7460000000000006 [-0.26, 0.58] 24 58
3.0459999999997756 [-0.26, 0.59] 24 59
0.8070000000000006 [-0.26, 0.6] 24 60
0.8120000000000006 [-0.26, 0.61] 24 61
0.9030000000000007 [-0.26, 0.62] 24 62
1.4339999999999529 [-0.26, 0.63] 24 63
0.9660000000000007 [-0.26, 0.64] 24 64
0.8950000000000007 [-0.26, 0.65] 24 65
0.8830000000000007 [-0.26, 0.66] 24 66
0.8980000000000007 [-0.26, 0.67] 24 67
0.9380000000000007 [-0.26, 0.68] 24 68
1.0379999999999965 [-0.26, 0.69] 24 69
1.5019999999999454 [-0.26, 0.7] 24 70
4.016999999999676 [-0.26, 0.71] 24 71
1.3089999999999666 [-0.26, 0.72] 24 72
0.9770000000000008 [-0.26, 0.73] 24 73
1.342999999999963 [-0.26, 0.74] 24 74
2.034999999999887 [-0.26, 0.75] 24 75
1.0399999999999963 [-0.26, 0.76] 24 76
1.2299999999999753 [-0.26, 0.77] 24 77
1.1399999999999852 [-0.26, 0.78] 24 78
2.723999999999811 [-0.26, 0.79] 24 79
1.1839999999999804 [-0.26, 0.8] 24 80
2.6179999999998227 [-0.26, 0.81] 24 81
1.1849999999999803 [-0.26, 0.82] 24 82
1.1199999999999875 [-0.26, 0.83] 24 83
2.2469999999998636 [-0.26, 0.84] 24 84
1.2569999999999724 [-0.26, 0.85] 24 85
2.3749999999998495 [-0.26, 0.86] 24 86
10.000999999999896 [-0.26, 0.87] 24 87
1.985999999999892 [-0.26, 0.88] 24 88
1.3989999999999567 [-0.26, 0.89] 24 89
1.404999999999956 [-0.26, 0.9] 24 90
1.7079999999999227 [-0.26, 0.91] 24 91
4.5089999999998405 [-0.26, 0.92] 24 92
2.877999999999794 [-0.26, 0.93] 24 93
2.0489999999998854 [-0.26, 0.94] 24 94
1.1949999999999792 [-0.26, 0.95] 24 95
3.231999999999755 [-0.26, 0.96] 24 96
1.4529999999999508 [-0.26, 0.97] 24 97
3.45899999999973 [-0.26, 0.98] 24 98
2.114999999999878 [-0.26, 0.99] 24 99
0.4090000000000003 [-0.25, 0.0] 25 0
0.3840000000000003 [-0.25, 0.01] 25 1
0.3940000000000003 [-0.25, 0.02] 25 2
0.5300000000000004 [-0.25, 0.03] 25 3
0.6360000000000005 [-0.25, 0.04] 25 4
0.3940000000000003 [-0.25, 0.05] 25 5
0.6100000000000004 [-0.25, 0.06] 25 6
0.46300000000000036 [-0.25, 0.07] 25 7
0.4020000000000003 [-0.25, 0.08] 25 8
0.7230000000000005 [-0.25, 0.09] 25 9
1.1939999999999793 [-0.25, 0.1] 25 10
0.6770000000000005 [-0.25, 0.11] 25 11
0.43600000000000033 [-0.25, 0.12] 25 12
0.4870000000000004 [-0.25, 0.13] 25 13
0.4250000000000003 [-0.25, 0.14] 25 14
0.6550000000000005 [-0.25, 0.15] 25 15
0.4300000000000003 [-0.25, 0.16] 25 16
0.6480000000000005 [-0.25, 0.17] 25 17
0.4220000000000003 [-0.25, 0.18] 25 18
0.5910000000000004 [-0.25, 0.19] 25 19
1.041999999999996 [-0.25, 0.2] 25 20
0.6890000000000005 [-0.25, 0.21] 25 21
0.6610000000000005 [-0.25, 0.22] 25 22
0.7550000000000006 [-0.25, 0.23] 25 23
0.7580000000000006 [-0.25, 0.24] 25 24
0.5020000000000003 [-0.25, 0.25] 25 25
0.5120000000000003 [-0.25, 0.26] 25 26
1.1399999999999852 [-0.25, 0.27] 25 27
0.47300000000000036 [-0.25, 0.28] 25 28
0.6430000000000005 [-0.25, 0.29] 25 29
0.5760000000000004 [-0.25, 0.3] 25 30
0.4850000000000004 [-0.25, 0.31] 25 31
1.0109999999999995 [-0.25, 0.32] 25 32
0.5830000000000004 [-0.25, 0.33] 25 33
0.9860000000000008 [-0.25, 0.34] 25 34
0.7460000000000006 [-0.25, 0.35] 25 35
0.8210000000000006 [-0.25, 0.36] 25 36
0.5470000000000004 [-0.25, 0.37] 25 37
0.5870000000000004 [-0.25, 0.38] 25 38
0.8950000000000007 [-0.25, 0.39] 25 39
0.5900000000000004 [-0.25, 0.4] 25 40
0.7210000000000005 [-0.25, 0.41] 25 41
0.6090000000000004 [-0.25, 0.42] 25 42
0.9620000000000007 [-0.25, 0.43] 25 43
0.6380000000000005 [-0.25, 0.44] 25 44
0.6320000000000005 [-0.25, 0.45] 25 45
0.9950000000000008 [-0.25, 0.46] 25 46
0.8130000000000006 [-0.25, 0.47] 25 47
1.1359999999999857 [-0.25, 0.48] 25 48
1.1299999999999863 [-0.25, 0.49] 25 49
10.000999999999896 [-0.25, 0.5] 25 50
1.3709999999999598 [-0.25, 0.51] 25 51
0.7830000000000006 [-0.25, 0.52] 25 52
0.7070000000000005 [-0.25, 0.53] 25 53
0.8940000000000007 [-0.25, 0.54] 25 54
0.9980000000000008 [-0.25, 0.55] 25 55
0.7560000000000006 [-0.25, 0.56] 25 56
0.9920000000000008 [-0.25, 0.57] 25 57
0.7760000000000006 [-0.25, 0.58] 25 58
1.1369999999999856 [-0.25, 0.59] 25 59
0.8970000000000007 [-0.25, 0.6] 25 60
0.8310000000000006 [-0.25, 0.61] 25 61
1.8639999999999055 [-0.25, 0.62] 25 62
1.3529999999999618 [-0.25, 0.63] 25 63
0.9500000000000007 [-0.25, 0.64] 25 64
0.8940000000000007 [-0.25, 0.65] 25 65
0.9020000000000007 [-0.25, 0.66] 25 66
0.9300000000000007 [-0.25, 0.67] 25 67
0.9510000000000007 [-0.25, 0.68] 25 68
0.9640000000000007 [-0.25, 0.69] 25 69
0.9990000000000008 [-0.25, 0.7] 25 70
1.1259999999999868 [-0.25, 0.71] 25 71
2.4939999999998363 [-0.25, 0.72] 25 72
4.764999999999926 [-0.25, 0.73] 25 73
1.1929999999999794 [-0.25, 0.74] 25 74
1.1769999999999812 [-0.25, 0.75] 25 75
7.161000000000726 [-0.25, 0.76] 25 76
1.3039999999999672 [-0.25, 0.77] 25 77
1.5379999999999414 [-0.25, 0.78] 25 78
1.7519999999999178 [-0.25, 0.79] 25 79
1.4129999999999552 [-0.25, 0.8] 25 80
1.2099999999999775 [-0.25, 0.81] 25 81
1.740999999999919 [-0.25, 0.82] 25 82
1.6369999999999305 [-0.25, 0.83] 25 83
1.2099999999999775 [-0.25, 0.84] 25 84
1.486999999999947 [-0.25, 0.85] 25 85
2.3659999999998504 [-0.25, 0.86] 25 86
1.259999999999972 [-0.25, 0.87] 25 87
2.0559999999998846 [-0.25, 0.88] 25 88
1.5989999999999347 [-0.25, 0.89] 25 89
2.3549999999998517 [-0.25, 0.9] 25 90
2.6539999999998187 [-0.25, 0.91] 25 91
1.2749999999999704 [-0.25, 0.92] 25 92
1.3799999999999588 [-0.25, 0.93] 25 93
3.8269999999996895 [-0.25, 0.94] 25 94
2.532999999999832 [-0.25, 0.95] 25 95
2.2469999999998636 [-0.25, 0.96] 25 96
2.2199999999998665 [-0.25, 0.97] 25 97
2.360999999999851 [-0.25, 0.98] 25 98
2.9209999999997893 [-0.25, 0.99] 25 99
0.5110000000000003 [-0.24, 0.0] 26 0
0.5650000000000004 [-0.24, 0.01] 26 1
0.5450000000000004 [-0.24, 0.02] 26 2
0.8430000000000006 [-0.24, 0.03] 26 3
0.4160000000000003 [-0.24, 0.04] 26 4
0.5610000000000004 [-0.24, 0.05] 26 5
0.3950000000000003 [-0.24, 0.06] 26 6
0.47000000000000036 [-0.24, 0.07] 26 7
0.5690000000000004 [-0.24, 0.08] 26 8
0.44300000000000034 [-0.24, 0.09] 26 9
0.4000000000000003 [-0.24, 0.1] 26 10
0.3990000000000003 [-0.24, 0.11] 26 11
0.4190000000000003 [-0.24, 0.12] 26 12
0.5060000000000003 [-0.24, 0.13] 26 13
0.7240000000000005 [-0.24, 0.14] 26 14
0.5200000000000004 [-0.24, 0.15] 26 15
0.5290000000000004 [-0.24, 0.16] 26 16
0.7660000000000006 [-0.24, 0.17] 26 17
0.6230000000000004 [-0.24, 0.18] 26 18
0.44800000000000034 [-0.24, 0.19] 26 19
0.47900000000000037 [-0.24, 0.2] 26 20
1.4109999999999554 [-0.24, 0.21] 26 21
0.9450000000000007 [-0.24, 0.22] 26 22
0.7610000000000006 [-0.24, 0.23] 26 23
0.5020000000000003 [-0.24, 0.24] 26 24
0.47700000000000037 [-0.24, 0.25] 26 25
0.6450000000000005 [-0.24, 0.26] 26 26
0.5980000000000004 [-0.24, 0.27] 26 27
0.5530000000000004 [-0.24, 0.28] 26 28
0.5890000000000004 [-0.24, 0.29] 26 29
0.6620000000000005 [-0.24, 0.3] 26 30
0.5110000000000003 [-0.24, 0.31] 26 31
0.5960000000000004 [-0.24, 0.32] 26 32
0.7050000000000005 [-0.24, 0.33] 26 33
0.5610000000000004 [-0.24, 0.34] 26 34
0.8040000000000006 [-0.24, 0.35] 26 35
1.0359999999999967 [-0.24, 0.36] 26 36
0.6120000000000004 [-0.24, 0.37] 26 37
0.5730000000000004 [-0.24, 0.38] 26 38
0.7420000000000005 [-0.24, 0.39] 26 39
0.6790000000000005 [-0.24, 0.4] 26 40
0.6380000000000005 [-0.24, 0.41] 26 41
0.6600000000000005 [-0.24, 0.42] 26 42
0.6970000000000005 [-0.24, 0.43] 26 43
0.6430000000000005 [-0.24, 0.44] 26 44
0.7980000000000006 [-0.24, 0.45] 26 45
0.8280000000000006 [-0.24, 0.46] 26 46
0.7150000000000005 [-0.24, 0.47] 26 47
0.6860000000000005 [-0.24, 0.48] 26 48
0.6870000000000005 [-0.24, 0.49] 26 49
0.7050000000000005 [-0.24, 0.5] 26 50
0.7460000000000006 [-0.24, 0.51] 26 51
0.8540000000000006 [-0.24, 0.52] 26 52
5.190000000000068 [-0.24, 0.53] 26 53
1.1169999999999878 [-0.24, 0.54] 26 54
0.7700000000000006 [-0.24, 0.55] 26 55
1.377999999999959 [-0.24, 0.56] 26 56
0.8440000000000006 [-0.24, 0.57] 26 57
1.033999999999997 [-0.24, 0.58] 26 58
0.8760000000000007 [-0.24, 0.59] 26 59
2.2729999999998607 [-0.24, 0.6] 26 60
0.8720000000000007 [-0.24, 0.61] 26 61
1.3069999999999669 [-0.24, 0.62] 26 62
1.222999999999976 [-0.24, 0.63] 26 63
1.0889999999999909 [-0.24, 0.64] 26 64
0.9610000000000007 [-0.24, 0.65] 26 65
0.9730000000000008 [-0.24, 0.66] 26 66
1.050999999999995 [-0.24, 0.67] 26 67
1.1399999999999852 [-0.24, 0.68] 26 68
1.1619999999999828 [-0.24, 0.69] 26 69
1.1259999999999868 [-0.24, 0.7] 26 70
1.1089999999999887 [-0.24, 0.71] 26 71
1.1849999999999803 [-0.24, 0.72] 26 72
1.7089999999999226 [-0.24, 0.73] 26 73
9.02000000000044 [-0.24, 0.74] 26 74
1.9999999999998905 [-0.24, 0.75] 26 75
1.2989999999999677 [-0.24, 0.76] 26 76
1.6459999999999295 [-0.24, 0.77] 26 77
2.904999999999791 [-0.24, 0.78] 26 78
1.5519999999999399 [-0.24, 0.79] 26 79
3.1089999999997686 [-0.24, 0.8] 26 80
1.5449999999999406 [-0.24, 0.81] 26 81
2.658999999999818 [-0.24, 0.82] 26 82
1.714999999999922 [-0.24, 0.83] 26 83
1.3249999999999649 [-0.24, 0.84] 26 84
4.036999999999683 [-0.24, 0.85] 26 85
1.9389999999998973 [-0.24, 0.86] 26 86
10.000999999999896 [-0.24, 0.87] 26 87
5.399000000000138 [-0.24, 0.88] 26 88
2.035999999999887 [-0.24, 0.89] 26 89
5.755000000000257 [-0.24, 0.9] 26 90
3.0739999999997725 [-0.24, 0.91] 26 91
1.3839999999999584 [-0.24, 0.92] 26 92
3.4169999999997347 [-0.24, 0.93] 26 93
2.4369999999998426 [-0.24, 0.94] 26 94
2.5739999999998275 [-0.24, 0.95] 26 95
3.439999999999732 [-0.24, 0.96] 26 96
4.359999999999791 [-0.24, 0.97] 26 97
6.534000000000517 [-0.24, 0.98] 26 98
9.56200000000014 [-0.24, 0.99] 26 99
0.3940000000000003 [-0.23, 0.0] 27 0
0.3940000000000003 [-0.23, 0.01] 27 1
0.44800000000000034 [-0.23, 0.02] 27 2
0.5970000000000004 [-0.23, 0.03] 27 3
0.6650000000000005 [-0.23, 0.04] 27 4
0.43800000000000033 [-0.23, 0.05] 27 5
1.3569999999999613 [-0.23, 0.06] 27 6
0.5050000000000003 [-0.23, 0.07] 27 7
0.4080000000000003 [-0.23, 0.08] 27 8
0.4830000000000004 [-0.23, 0.09] 27 9
1.3479999999999623 [-0.23, 0.1] 27 10
0.9800000000000008 [-0.23, 0.11] 27 11
0.4900000000000004 [-0.23, 0.12] 27 12
0.7900000000000006 [-0.23, 0.13] 27 13
0.4200000000000003 [-0.23, 0.14] 27 14
0.5930000000000004 [-0.23, 0.15] 27 15
2.7809999999998047 [-0.23, 0.16] 27 16
0.5510000000000004 [-0.23, 0.17] 27 17
0.4820000000000004 [-0.23, 0.18] 27 18
0.9070000000000007 [-0.23, 0.19] 27 19
0.5910000000000004 [-0.23, 0.2] 27 20
0.5100000000000003 [-0.23, 0.21] 27 21
0.4860000000000004 [-0.23, 0.22] 27 22
0.5030000000000003 [-0.23, 0.23] 27 23
0.5660000000000004 [-0.23, 0.24] 27 24
0.7120000000000005 [-0.23, 0.25] 27 25
1.2889999999999688 [-0.23, 0.26] 27 26
0.5000000000000003 [-0.23, 0.27] 27 27
0.8410000000000006 [-0.23, 0.28] 27 28
0.5030000000000003 [-0.23, 0.29] 27 29
0.5770000000000004 [-0.23, 0.3] 27 30
0.6340000000000005 [-0.23, 0.31] 27 31
0.5310000000000004 [-0.23, 0.32] 27 32
0.5750000000000004 [-0.23, 0.33] 27 33
0.8960000000000007 [-0.23, 0.34] 27 34
0.6300000000000004 [-0.23, 0.35] 27 35
0.7120000000000005 [-0.23, 0.36] 27 36
0.5780000000000004 [-0.23, 0.37] 27 37
0.6100000000000004 [-0.23, 0.38] 27 38
0.7900000000000006 [-0.23, 0.39] 27 39
1.6719999999999267 [-0.23, 0.4] 27 40
0.6450000000000005 [-0.23, 0.41] 27 41
0.8690000000000007 [-0.23, 0.42] 27 42
0.6740000000000005 [-0.23, 0.43] 27 43
0.9550000000000007 [-0.23, 0.44] 27 44
0.9930000000000008 [-0.23, 0.45] 27 45
0.7200000000000005 [-0.23, 0.46] 27 46
0.6820000000000005 [-0.23, 0.47] 27 47
0.7500000000000006 [-0.23, 0.48] 27 48
0.9350000000000007 [-0.23, 0.49] 27 49
1.0229999999999981 [-0.23, 0.5] 27 50
0.8510000000000006 [-0.23, 0.51] 27 51
0.7640000000000006 [-0.23, 0.52] 27 52
0.7800000000000006 [-0.23, 0.53] 27 53
0.9480000000000007 [-0.23, 0.54] 27 54
1.1269999999999867 [-0.23, 0.55] 27 55
0.8340000000000006 [-0.23, 0.56] 27 56
1.0229999999999981 [-0.23, 0.57] 27 57
1.4859999999999471 [-0.23, 0.58] 27 58
0.9860000000000008 [-0.23, 0.59] 27 59
1.1939999999999793 [-0.23, 0.6] 27 60
1.4749999999999484 [-0.23, 0.61] 27 61
0.9450000000000007 [-0.23, 0.62] 27 62
1.5949999999999351 [-0.23, 0.63] 27 63
2.5299999999998324 [-0.23, 0.64] 27 64
1.1919999999999795 [-0.23, 0.65] 27 65
1.0679999999999932 [-0.23, 0.66] 27 66
1.1089999999999887 [-0.23, 0.67] 27 67
1.2309999999999752 [-0.23, 0.68] 27 68
1.360999999999961 [-0.23, 0.69] 27 69
1.3889999999999578 [-0.23, 0.7] 27 70
1.331999999999964 [-0.23, 0.71] 27 71
1.3039999999999672 [-0.23, 0.72] 27 72
1.414999999999955 [-0.23, 0.73] 27 73
2.5819999999998267 [-0.23, 0.74] 27 74
1.3669999999999602 [-0.23, 0.75] 27 75
3.9839999999996722 [-0.23, 0.76] 27 76
1.604999999999934 [-0.23, 0.77] 27 77
1.4279999999999535 [-0.23, 0.78] 27 78
1.4739999999999485 [-0.23, 0.79] 27 79
1.9709999999998937 [-0.23, 0.8] 27 80
1.5369999999999415 [-0.23, 0.81] 27 81
2.0469999999998856 [-0.23, 0.82] 27 82
1.3639999999999606 [-0.23, 0.83] 27 83
2.2949999999998583 [-0.23, 0.84] 27 84
1.4299999999999533 [-0.23, 0.85] 27 85
3.6379999999997104 [-0.23, 0.86] 27 86
5.565000000000193 [-0.23, 0.87] 27 87
1.086999999999991 [-0.23, 0.88] 27 88
3.64199999999971 [-0.23, 0.89] 27 89
5.0450000000000195 [-0.23, 0.9] 27 90
1.2219999999999762 [-0.23, 0.91] 27 91
1.6489999999999292 [-0.23, 0.92] 27 92
4.0689999999996935 [-0.23, 0.93] 27 93
4.019999999999677 [-0.23, 0.94] 27 94
2.6559999999998185 [-0.23, 0.95] 27 95
7.319000000000779 [-0.23, 0.96] 27 96
2.9569999999997854 [-0.23, 0.97] 27 97
1.4249999999999539 [-0.23, 0.98] 27 98
1.469999999999949 [-0.23, 0.99] 27 99
0.4060000000000003 [-0.22, 0.0] 28 0
0.8490000000000006 [-0.22, 0.01] 28 1
0.4180000000000003 [-0.22, 0.02] 28 2
0.45400000000000035 [-0.22, 0.03] 28 3
0.7090000000000005 [-0.22, 0.04] 28 4
0.44300000000000034 [-0.22, 0.05] 28 5
0.6120000000000004 [-0.22, 0.06] 28 6
0.4080000000000003 [-0.22, 0.07] 28 7
